24,804.14,162.77,45.425,27.601,11.467,18
24,835.11,173.5,67.772,24,11.367,14
24,1148.6,167.5,52.791,24,9.0147,9
24,994.96,125.5,119.38,72.537,6.3785,16
24,863.19,165.07,60.713,27.601,4.892,5
24,190.82,175.18,57.712,25.718,4.3508,15
24,1006.5,160.47,45.425,27.601,3.8157,18
24,1188.6,165.5,52.791,24,3.3793,9
24,1035.8,127.5,38.306,24,2.3201,6
24,355.25,173.5,39.498,24,0.74759,16
25,565.12,178.17,52.083,44.761,59.213,7
25,471.28,178.89,48.57,29.512,34.976,16
25,1029.1,152.05,71.441,44.761,8.6178,8
26,874,166.57,48.713,41.864,14.22,7
26,969.61,177.03,66.818,41.864,14.147,6
26,916.83,174.46,128.76,78.24,9.7993,16
26,1058.3,155.03,62.19,38.964,4.1383,6
26,827.58,142.14,392.52,145.35,3.6941,11
26,922.01,169.28,59.97,36.439,3.1835,18
26,896.24,210.61,36.862,31.68,2.185,7
26,895.71,166.61,41.048,25.718,1.1638,6
27,581.69,178.89,34.34,29.512,43.626,7
27,427.75,166.6,47.103,29.512,0.14453,6
28,578.81,172.98,73.785,63.412,39.61,7
29,599.19,174.27,32.117,27.601,48.8,7
29,389.36,183.25,55.878,33.953,27.065,16
29,8.5903,209.95,104.36,63.412,10.742,16
29,81.706,204.13,84.403,72.537,0.33766,7
30,417.25,187.5,39.498,24,36.222,16
30,596.89,181.17,32.117,27.601,35.403,7
30,469.25,185.5,39.498,24,15.398,16
30,67.679,203.48,34.34,29.512,6.5729,7
31,352.28,173.54,118.06,95.821,60.178,17
31,441.65,183.25,41.834,33.953,9.9568,17
32,691.67,179.04,78.807,67.728,34.235,7
32,626.99,173.64,36.862,31.68,18.421,7
32,800.95,187.5,420.49,191.16,17.437,9
32,292.72,113.15,255.49,155.24,14.734,16
32,1044.4,296.81,58.16,36.439,3.9633,8
32,535.25,173.5,39.498,24,1.9073,18
32,875.36,196.7,149.08,55.203,0.93645,11
33,545.16,170.99,36.862,31.68,59.34,7
33,661.77,170.36,59.809,51.401,46.571,7
33,334.39,175.16,188.83,118.31,28.306,6
33,725.06,178.98,217.33,136.17,26.052,8
33,641.26,170.99,50.564,31.68,22.358,8
33,142.1,187.5,305.11,191.16,9.3876,6
33,667.85,175.5,38.306,24,7.604,8
33,633.04,169.5,27.926,24,2.1257,7
33,657.04,121.5,27.926,24,1.8937,7
34,592.64,173.04,29.925,25.718,46.063,7
34,739.11,208.63,202.42,126.82,39.196,8
34,675.9,178.52,55.68,47.852,29.289,7
34,693.33,178.82,132.92,83.279,27.557,8
34,637.04,177.5,27.926,24,20.103,7
34,650.91,174.44,52.083,44.761,12.986,7
34,554.21,175.5,29.571,24,11.949,17
34,614.07,173.04,29.925,25.718,3.8023,7
34,732.27,229.71,45.338,38.964,3.2577,7
35,449.5,185.63,52.083,44.761,47.512,7
35,477.08,184.46,44.898,36.439,19.509,17
35,243.47,176.4,130.33,59.25,12.224,5
35,489.04,176.57,45.425,27.601,3.1248,16
36,618.5,173.07,29.932,25.724,16.613,7
36,548.01,171.1,52.224,44.882,11.545,7
36,953.04,263.5,27.926,24,5.0484,7
36,1039.8,103.5,38.306,24,4.9498,8
36,1177.2,260.06,48.561,41.734,3.0812,7
36,610.07,167,55.852,48,2.8163,7
36,1157.7,182.32,52.224,44.882,2.3639,7
36,1165,249.5,27.926,24,2.1605,7
36,1163,205.5,27.926,24,2.0051,7
36,864.4,145.7,64.034,55.032,1.5974,7
37,379.96,162.57,129.23,47.852,27.396,11
37,830.53,148.93,82.039,51.401,25.182,8
37,899.46,160.61,54.191,33.953,21.044,8
37,449.62,166.27,54.191,33.953,16.393,6
37,112.28,162.35,296.04,109.62,11.266,11
37,533.25,163.5,39.498,24,4.9694,16
37,341.59,167.84,84.403,72.537,4.2479,7
37,495.69,167.37,32.117,27.601,1.7546,7
38,254.13,192.71,137.06,83.279,60.394,16
38,357.08,192.1,90.85,55.203,38.875,16
38,421.15,178.52,78.753,47.852,32.52,16
38,686.02,173.4,78.807,67.728,24.61,7
38,500.48,181.61,29.925,25.718,17.619,7
38,389.9,220.18,41.048,25.718,12.24,6
38,527.25,175.5,39.498,24,7.0511,16
38,443.97,196.11,34.34,29.512,5.771,7
38,556.21,175.5,29.571,24,4.9129,17
38,404.91,194.46,41.048,25.718,4.8281,6
38,1105.4,136.89,121.43,55.203,4.4478,9
38,324.12,199.58,44.054,27.601,1.3759,6
38,463.61,181.56,52.138,31.68,1.363,16
38,682.11,166.24,59.97,36.439,0.4975,18
39,212.94,190.99,93.946,41.864,55.544,15
39,591.04,175.5,27.926,24,6.3819,7
40,486.86,178.52,58.96,47.852,63.702,17
40,711.63,180.64,174.96,109.62,42.23,8
40,526.95,178.87,34.009,27.601,41.312,17
40,627.16,175.18,42.325,25.718,21.826,18
40,859.32,204.86,265.84,166.56,12.399,8
40,675.05,149.6,111.5,95.821,11.711,7
40,537.34,171.97,45.425,27.601,10.258,16
40,661.04,191.5,27.926,24,7.81,7
40,745.32,186.27,94.566,59.25,4.8994,8
40,706.23,211.61,29.925,25.718,4.4959,7
40,986.56,223.5,64.88,24,2.5093,3
40,831.36,197.97,113.06,41.864,0.78877,11
41,701.5,169.72,48.607,41.774,57.254,7
41,677.04,173.5,27.926,24,17.987,7
42,478.89,173.7,68.017,55.203,51.728,17
42,540.21,181.5,29.571,24,46.166,17
42,484.44,200.04,36.862,31.68,1.9209,7
43,485.17,178.82,132.92,83.279,43.394,6
43,724.34,166.6,34.34,29.512,37.021,7
43,341.06,184.25,87.438,38.964,31.676,15
43,469.25,181.5,39.498,24,30.428,16
43,661.29,169.67,32.117,27.601,22.07,7
43,1171.5,153.75,42.325,25.718,20.736,16
43,1137.3,155.89,42.325,25.718,15.359,16
43,1041.3,157.5,39.498,24,13.052,16
43,-26.134,192.04,203.38,72.537,9.8452,20
43,1105.3,155.5,39.498,24,8.6358,16
43,329.04,177.5,27.926,24,7.6589,7
43,547.72,143.65,119.38,72.537,2.1467,16
43,635.51,181.61,29.925,25.718,0.55298,7
44,449.08,187.5,90.85,55.203,57.254,16
45,151.65,182.51,107.38,47.852,54.187,15
45,145.54,206.48,74.616,27.601,5.3602,3
45,210.98,184.2,50.564,31.68,3.5371,6
45,675.04,171.5,27.926,24,1.3993,7
46,393.07,184.68,111.46,67.728,50.141,16
46,548.5,181.43,59.97,36.439,48.661,16
46,137.47,164.87,255.49,155.24,46.541,16
46,427.94,217.86,58.16,36.439,7.82,6
46,641.25,177.5,39.498,24,7.1945,16
46,757.04,169.5,27.926,24,7.0864,7
46,658.93,173.98,47.103,29.512,1.0978,6
46,743.68,170.55,55.68,47.852,0.38495,7
47,588.36,173.04,29.925,25.718,58.027,7
47,689.34,178.88,165.18,103.49,39.96,8
47,633.69,176.57,32.117,27.601,29.761,7
47,788.2,190.73,247.77,155.24,27.678,8
47,658.37,178.17,52.083,44.761,25.815,7
47,490.85,178.52,58.96,47.852,16.538,17
47,689.8,172.98,73.785,63.412,9.0071,7
47,375.56,181.61,74.017,25.718,7.2058,21
47,287.69,181.61,74.017,25.718,4.9278,21
47,665.04,201.5,27.926,24,3.1172,7
47,826.21,200.56,52.083,44.761,2.5901,7
48,663.92,182,153.32,96.061,54.928,8
48,537.89,180.17,48.607,41.774,52.599,7
48,302.96,186.48,116.21,72.812,39.479,6
48,461.25,183.4,32.117,27.602,35.228,7
48,386.14,188,82.258,51.538,33.332,6
48,173.76,165.37,133.5,83.641,15.756,6
48,178.75,278.24,84.818,51.538,11.68,16
48,350.41,175.11,59.858,36.371,10.048,16
48,428.88,184.21,42.321,36.371,8.3786,7
48,383.04,227.5,27.926,24,6.88,7
48,-37.608,191.48,367.96,167.28,5.8731,5
48,231.01,171.72,62.377,39.082,4.6962,8
48,55.563,275.84,41.047,25.718,3.8692,6
48,301.59,205.44,42.321,36.371,1.5641,7
48,91.757,155.84,320.82,118.67,1.0716,3
48,716.79,188,82.258,51.538,0.27022,6
49,193.92,191.24,248.75,155.85,46.988,6
49,557.93,180.63,68.626,58.978,42.058,7
49,496.09,178.65,52.264,44.917,40.863,7
49,387.01,176.83,142.72,89.422,22.006,6
49,364.56,178.23,62.377,39.082,21.706,6
49,144.84,177.32,163.86,102.67,14.497,8
49,173.99,186.85,87.86,55.048,7.6409,6
49,310.74,183.05,54.143,33.923,6.8896,6
49,407.76,178.65,71.69,44.917,6.6042,8
49,470.45,178.8,32.117,27.602,5.6227,7
49,149.19,205.2,64.053,55.048,5.4427,7
49,254.41,204.68,116.21,72.812,1.8354,6
49,535.04,179.5,27.926,24,0.98206,7
50,362.9,173.98,83.337,29.512,41.321,14
50,200.53,181.43,81.772,36.439,31.853,15
50,486.6,171.5,68.809,24,18.054,13
50,315.69,177.32,73.735,25.718,16.888,13
50,795.25,161.5,39.498,24,15.491,18
50,873.04,163.5,27.926,24,6.5534,7
50,836.93,154.3,79.698,29.512,6.5387,11
50,968.58,155.15,50.564,31.68,5.17,6
50,948.74,141.85,91.039,78.24,2.7848,7
50,1094.2,140.89,29.925,25.718,2.3686,7
50,246.31,181.61,41.048,25.718,1.3423,6
50,1109.1,159.5,63.787,24,0.26032,10
51,638.03,180.42,39.507,33.953,51.412,7
51,55.998,155.81,342.49,126.82,19.32,11
51,621.04,175.5,27.926,24,17.685,7
51,363.87,180.52,113.06,41.864,17.665,11
51,866.88,180.64,174.96,109.62,13.885,8
51,960.01,193.12,143.72,90.045,9.3561,6
51,901.44,187.5,342.85,126.82,9.1162,3
51,726.94,167.84,196.09,72.537,8.9847,3
51,41.472,198.06,202.42,126.82,4.8127,6
51,334.98,171.88,225.13,83.279,3.8836,3
51,420.46,178.92,85.642,31.68,3.407,3
51,764.04,170.55,78.753,47.852,2.4618,16
51,886.2,187.5,82.039,51.401,1.6654,8
51,1139.5,252.44,62.19,38.964,0.27294,6
51,232.07,163.12,143.72,90.045,0.058404,6
51,494.32,174.27,44.054,27.601,0.00018081,6
52,538.87,188.73,36.363,29.512,51.21,17
53,151.83,166.19,325.99,204.24,50.154,6
53,589.99,169.67,32.117,27.601,46.284,7
53,282.41,180.64,174.96,109.62,7.7178,6
53,178.41,228.33,84.403,72.537,3.078,7
53,446.21,177.5,29.571,24,2.1916,17
54,574.32,169.06,34.34,29.512,39.735,7
54,399.97,157.79,36.862,31.68,5.1254,7
55,399.84,206.6,137.06,83.279,56.548,16
55,716.74,178.92,36.862,31.68,53.803,7
55,756.79,175.18,31.688,25.718,51.452,17
55,119.7,204.86,274.11,166.56,43.379,16
55,889.04,189.5,27.926,24,6.8628,7
56,665.89,171.97,32.117,27.601,37.159,7
56,436.07,181.33,130.33,59.25,36.569,5
56,24.388,192.04,162.78,72.537,30.328,15
56,320.41,162.41,104.36,63.412,23.696,16
56,1172.6,153.75,31.688,25.718,18.356,17
56,724.34,161.68,34.34,29.512,16.355,7
56,123.85,192.1,88.107,55.203,15.836,6
56,1132.9,154.3,48.57,29.512,15.689,16
56,1041.3,157.5,39.498,24,10.56,16
56,1109.4,153.75,42.325,25.718,9.6175,16
56,687.04,169.5,27.926,24,5.5414,7
56,378.97,177.03,68.898,41.864,3.4214,16
56,513.55,197.41,39.507,33.953,2.4136,7
56,788.07,157.14,42.4,36.439,2.0827,7
56,168.51,196.11,34.34,29.512,1.2232,7
56,273.85,191.5,38.306,24,0.61586,8
57,616.06,174.35,84.723,72.812,51.866,7
57,684.84,183.72,29.925,25.718,31.081,7
57,34.324,192.86,210.02,77.77,11.74,11
57,218.4,116.56,210.05,180.52,10.557,7
57,614.34,166.58,42.325,25.718,3.7713,18
57,13.626,185.7,44.054,27.602,3.0454,8
57,131.21,208.47,98.221,36.371,1.33,11
57,507.67,166.02,42.321,36.371,1.231,7
58,489,181.9,55.151,44.761,60.385,17
59,353.23,183.81,48.57,29.512,58.077,16
59,311.94,185.77,45.425,27.601,45.044,16
59,391.25,181.5,39.498,24,29.561,16
59,176.62,177.03,68.898,41.864,13.553,16
59,36.627,197.24,105.33,38.964,13.359,3
59,426.21,181.5,29.571,24,10.476,17
59,-22.489,185.99,196.09,72.537,3.2394,3
60,253.94,184.46,59.97,36.439,53.914,16
60,349.25,183.5,39.498,24,42.404,16
60,395.85,171.5,38.306,24,11.448,8
62,584.15,178.89,34.34,29.512,47.853,7
62,429.76,166.61,29.925,25.718,4.7896,7
63,373.04,205.5,27.926,24,2.0805,7
64,807.53,185.03,188.83,118.31,42.765,8
64,791.86,163.12,104.77,90.045,15.349,7
64,926.62,191.25,286.75,179.66,3.7083,8
64,789.04,217.5,27.926,24,3.6426,7
64,969.04,137.5,27.926,24,2.1885,7
64,871.64,183.54,101.21,63.412,1.7023,6
65,507.64,178.17,55.151,44.761,78.99,17
66,536.41,173.98,36.363,29.512,59.487,17
66,282.17,194.9,194.71,118.31,50.103,16
66,706.59,170.26,165.18,103.49,38.783,8
66,459.98,167.84,89.375,72.537,36.159,17
66,845.45,190.97,265.84,166.56,35.805,8
66,642.83,170.99,36.862,31.68,14.234,7
66,668.16,180.52,48.713,41.864,11.802,7
66,692.98,200.04,36.862,31.68,10.279,7
66,695.09,178.26,73.785,63.412,5.3717,7
66,1095.8,299.5,38.306,24,4.5805,8
67,949.85,101.5,38.306,24,0.45653,8
68,333.66,129.69,238.47,144.9,15.81,16
68,601.04,157.5,27.926,24,1.2631,7
69,601.47,171.12,36.911,31.722,37.705,7
69,1117,187.43,87.423,38.958,17.5,19
69,955.67,182.86,112.95,51.35,16.681,9
69,1041.2,183,105.58,48,16.508,9
69,539.52,118.28,169.25,145.45,6.9513,7
69,1015.1,190.17,45.393,27.582,5.8878,18
70,496.88,178.39,59.97,36.439,20.616,16
70,399.84,144.1,137.06,83.279,18.894,16
71,231.38,185.63,100.44,44.761,42.043,15
71,613.67,173.98,34.34,29.512,11.718,7
71,289.03,198.57,34.34,29.512,6.2912,7
71,224.59,199.5,64.812,24,1.5163,11
71,290.99,183.47,32.117,27.601,0.62216,7
71,261.85,203.5,38.306,24,0.45023,6
72,1176.6,227.5,52.791,24,3.5639,5
73,572.23,182.51,55.68,47.852,72.464,7
73,210.08,181.52,210.77,95.821,31.755,9
73,716.67,187.5,124.88,78.24,27.97,8
73,404.91,174.53,127.18,47.852,21.479,10
73,430.98,169.28,58.16,36.439,4.5133,8
73,723.74,206.45,55.68,47.852,3.4312,7
74,520.31,176.28,39.034,31.68,71.878,17
74,324.48,189.49,157.7,95.821,61.247,16
74,402.67,173.89,119.38,72.537,35.182,16
74,463.49,213.38,32.117,27.601,15.994,7
74,443.63,197.24,64.126,38.964,8.3544,16
74,386.99,236.34,66.818,41.864,6.3877,6
74,397.45,190.99,66.818,41.864,4.76,6
76,483.16,207.07,96.402,78.24,58.864,17
76,680.75,185.63,52.083,44.761,40.272,7
76,572.96,197.41,39.507,33.953,39.343,7
76,786.68,178.43,231.99,145.35,38.49,8
76,330.09,231.79,32.117,27.601,5.2226,7
76,675.09,194.98,32.117,27.601,4.5572,7
77,197.49,198.93,180.41,109.62,44.537,16
77,1041,99.813,55.151,44.761,2.6518,17
77,913.04,189.5,27.926,24,0.56861,7
78,584.15,176.43,34.34,29.512,54.868,7
78,682.49,179.94,115.77,72.537,42.551,8
78,388.43,184.25,64.126,38.964,42.026,16
78,234.99,195.96,111.46,67.728,37.848,16
78,640.19,173.64,36.862,31.68,36.051,7
78,319.6,187.5,84.593,51.401,31.212,16
78,667.92,182.51,55.68,47.852,30.032,7
78,613.79,170.99,36.862,31.68,9.6922,7
78,669.8,209.46,29.925,25.718,7.2785,7
78,695.17,217.86,58.16,36.439,4.4821,8
78,716.38,184.25,64.126,38.964,3.4038,18
78,346.17,211.61,29.925,25.718,3.1425,7
78,370.19,203.48,34.34,29.512,2.4011,7
78,669.8,194.46,29.925,25.718,1.4748,7
79,385.18,181.01,64.126,38.964,67.381,16
79,564.47,157.78,39.507,33.953,2.7225,7
80,370.52,183.54,78.131,63.412,52.169,17
80,433.17,188.92,41.834,33.953,47.421,17
80,537.43,169.06,34.34,29.512,34.162,7
80,644.42,161.79,119.38,72.537,30.444,18
80,497.46,164.46,31.688,25.718,25.63,17
80,439.85,176.28,52.138,31.68,8.8171,16
80,658.73,199.65,58.16,36.439,3.2269,8
80,688.56,167.5,64.88,24,2.9845,3
81,426.95,173.7,78.926,67.83,46.373,7
81,984.41,159.98,42.355,36.4,4.855,7
81,1161.6,41.179,48.543,29.496,4.6713,16
81,1060.5,144.82,96.535,36.4,4.2653,4
81,992.02,130.82,104.41,63.444,0.098292,16
82,237.8,190.52,239.21,145.35,41.985,16
82,800.57,155.59,516.78,191.16,33.276,3
82,416.18,157.58,118.06,95.821,30.762,17
82,623.5,171.52,34.34,29.512,21.728,7
82,520.85,181.43,42.4,36.439,18.807,7
82,648.31,166.53,160.17,59.25,15.098,3
82,334.26,255.5,52.138,31.68,4.144,16
82,487.05,161.6,97.51,59.25,3.2892,16
82,454.74,208.02,71.441,44.761,1.1584,6
82,739.11,176.94,202.42,126.82,0.22127,8
83,0.38228,198.06,284.6,126.82,45.793,15
83,400.19,181.33,132.96,59.25,17.821,15
83,136.42,200.54,124.88,78.24,2.0538,6
83,1074.2,25.5,29.571,24,1.6482,17
83,476.01,189.37,73.665,44.761,0.73169,16
84,654.39,183.47,32.117,27.601,39.657,7
85,697.44,171.93,39.507,33.953,65.196,7
85,334.48,198.93,180.41,109.62,61.575,16
85,739.64,168.75,31.688,25.718,48.259,17
85,485.25,197.5,39.498,24,1.778,18
85,430.98,205.72,58.16,36.439,0.94125,6
85,31.81,202.62,239.21,145.35,0.50868,16
85,785.04,125.5,27.926,24,0.092546,7
85,185.09,222.28,119.38,72.537,0.0096995,16
86,490.35,173.02,103.4,83.923,65.557,17
86,634.07,175,55.852,48,18.942,7
86,210.01,212.81,32.04,27.536,4.1292,7
86,535.21,214.62,54.26,33.996,0.33099,6
86,199.04,241.5,27.926,24,0.23192,7
87,851.22,117.42,36.363,29.512,11.223,17
88,605.24,178.26,73.785,63.412,48.288,7
88,529.6,173.64,52.138,31.68,40.836,16
88,787.48,178.88,227.64,103.49,38.058,5
88,420.96,178.39,59.97,36.439,25.118,16
88,214.82,185.62,148.19,90.045,24.55,16
88,221.99,222.95,52.083,44.761,13.627,7
88,655.04,173.5,27.926,24,4.4985,7
88,110.15,187.5,62.19,38.964,3.7031,8
88,457.62,179.46,29.925,25.718,3.4056,7
88,421.04,191.5,27.926,24,1.4589,7
88,506.6,183.5,52.791,24,1.3871,9
88,66.289,186.5,78.753,47.852,1.1613,16
90,668.16,180.52,48.713,41.864,46.178,7
90,389.66,193.12,143.72,90.045,31.472,6
90,494.74,187.5,59.809,51.401,26.558,7
90,646.22,179.46,29.925,25.718,24.885,7
90,148.56,261.5,64.88,24,4.126,3
91,568.25,178.52,55.68,47.852,42.184,7
91,257.25,173.5,39.498,24,13.553,16
91,556.42,197.28,44.054,27.601,3.5673,8
91,571.21,177.32,29.925,25.718,0.10727,7
92,7.1023,187.5,93.946,41.864,40.97,15
92,245.67,179.46,42.325,25.718,30.92,16
92,92.485,186.84,71.092,31.68,27.847,15
92,209.25,183.5,39.498,24,15.8,16
92,158.78,183.47,61.939,27.601,15.736,15
92,281.25,179.5,39.498,24,9.3624,16
92,301.25,177.5,39.498,24,8.6769,16
92,588.62,174.27,44.054,27.601,1.8914,6
94,571.83,178.93,59.809,51.401,65.08,7
94,656.94,175.18,29.925,25.718,34.813,7
94,889.39,160.43,50.564,31.68,15.58,8
94,855.25,167.5,39.498,24,1.4937,16
95,229.64,196.12,170.32,103.49,53.288,16
95,710.03,190.99,48.713,41.864,1.0164,7
96,88.389,256.41,32.04,27.536,2.5646,7
97,751.73,187.5,172.1,78.24,37.448,9
97,-7.8334,198.47,107.38,47.852,26.053,15
97,186.62,181.9,100.44,44.761,19.468,15
97,830.53,217.5,82.039,51.401,7.3791,8
97,858.92,188.82,73.785,63.412,7.3427,7
97,924.6,255.5,52.791,24,3.3404,5
97,768.84,208.93,59.809,51.401,1.7098,7
99,133.25,181.01,87.438,38.964,57.367,15
99,211.6,181.35,66.227,29.512,31.358,15
99,282.04,178.87,45.425,27.601,23.105,16
99,180.6,191.5,52.791,24,12.988,9
99,320.68,177.32,42.325,25.718,11.632,16
99,351.25,177.5,39.498,24,11.343,16
99,396.6,175.5,52.791,24,5.768,9
99,254.44,181.17,45.425,27.601,2.5922,18
100,432.6,201.34,32.04,27.536,2.4933,7
101,635.8,173.98,34.34,29.512,54.063,7
101,775.26,203.66,247.77,155.24,47.214,8
101,830.42,170.26,279.77,103.49,16.705,3
101,428.04,174.76,91.69,33.953,15.079,11
101,766.29,178.93,82.039,51.401,13.516,8
101,181.95,171.49,174.96,109.62,7.9848,6
101,710.79,169.1,64.233,55.203,5.461,7
101,330.36,179.04,78.807,67.728,5.2265,7
101,272.27,170.62,243.42,90.045,4.8486,3
101,533.04,171.5,27.926,24,1.5754,7
101,611.25,173.5,39.498,24,0.69531,16
102,-3.8463,182.51,107.38,47.852,36.428,15
102,100.77,184.25,87.438,38.964,32.968,15
102,204.22,181.35,66.227,29.512,24.648,15
102,305.25,179.5,39.498,24,18.483,16
102,355.25,175.5,39.498,24,2.3443,16
102,56.232,194.76,69.685,31.68,2.0497,9
102,111.25,197.5,39.498,24,0.84485,16
102,155.25,193.5,39.498,24,0.61257,16
102,327.11,177.32,42.325,25.718,0.077838,16
103,24.886,190.73,247.77,155.24,10.626,6
104,588.36,175.18,29.925,25.718,47.949,7
104,386.54,180.42,55.878,33.953,42.046,16
104,547.04,173.5,27.926,24,35.972,7
104,-23.67,197.47,215.03,95.821,21.767,15
104,110.65,190.18,42.325,25.718,15.929,16
104,461.02,173.04,31.688,25.718,15.363,17
105,449.52,184.68,111.46,67.728,60.63,16
105,625.02,177.32,42.325,25.718,32.535,16
105,670.03,170.89,42.325,25.718,21.146,16
105,652.65,173.04,29.925,25.718,7.1477,7
105,482.6,214.83,58.16,36.439,4.3917,6
105,490.8,172.32,59.97,36.439,3.2165,16
105,455.35,208.43,48.713,41.864,2.1267,7
106,554.39,178.3,64.233,55.203,50.35,7
